row0,col0,center_row,center_col,median_coherence,median_velocity_mm_per_yr,median_velocity_std_mm_per_yr,min_edge_distance_m,min_support
800,650,825,675,0.3034583628177643,-40.085913613438606,5.9185572899878025,200.0,1.0
800,750,825,775,0.42829929292201996,-34.87438149750233,5.701267626136541,0.0,1.0
800,800,825,825,0.43248771131038666,-39.31810520589352,5.744571099057794,0.0,1.0
800,950,825,975,0.45105989277362823,-39.7969726473093,5.569597473368049,160.0,1.0
800,1200,825,1225,0.4901690036058426,-37.47543320059776,5.3657779935747385,0.0,1.0
800,1250,825,1275,0.48531757295131683,-32.5723122805357,5.231737624853849,40.0,1.0
800,1300,825,1325,0.49955546855926514,-35.06356105208397,5.159743130207062,712.1797525905943,1.0
800,1450,825,1475,0.41078518331050873,-48.653870820999146,4.952178569510579,560.0,1.0
800,1650,825,1675,0.3458165228366852,-50.29389262199402,5.161705426871777,590.592922409336,1.0
800,2050,825,2075,0.2745921164751053,-29.402531683444977,3.4933615243062377,80.0,1.0
800,2100,825,2125,0.3654760718345642,-25.124968960881233,3.293258952908218,1000.0,1.0
800,2150,825,2175,0.2897122651338577,-26.127716526389122,3.2297561410814524,1753.1685600648902,1.0
800,2200,825,2225,0.32918377220630646,-22.020775824785233,2.631054725497961,2951.6097302997223,1.0
800,2250,825,2275,0.27705317735671997,-7.760393200442195,3.0229927506297827,2088.0613017821097,1.0
800,2300,825,2325,0.24491553753614426,-5.432172911241651,2.9578229878097773,582.4087911424415,1.0
800,2400,825,2425,0.30833709239959717,-15.731914900243282,2.7380764950066805,360.0,1.0
800,2450,825,2475,0.4644683450460434,-13.25274771079421,2.3963404819369316,2360.0,1.0
800,2500,825,2525,0.262968048453331,-13.49023962393403,2.2252766648307443,3857.045501416855,1.0
800,2550,825,2575,0.2710525244474411,0.09305126877734438,2.2302349098026752,3856.838083197167,1.0
800,2600,825,2625,0.25132647156715393,-16.67854469269514,2.3119777906686068,1874.8866632412746,1.0
800,2650,825,2675,0.20259053260087967,-19.53041087836027,2.186712925322354,0.0,1.0
850,1300,875,1325,0.5188889801502228,-39.46787863969803,4.948564805090427,1360.0,1.0
850,1350,875,1375,0.4480362981557846,-38.32249343395233,5.437770858407021,620.966987850401,1.0
850,1550,875,1575,0.2570403963327408,-39.94038701057434,6.1614729929715395,40.0,1.0
850,2100,875,2125,0.284715011715889,-36.925600841641426,3.943259362131357,0.0,1.0
850,2150,875,2175,0.28434227406978607,-33.986931666731834,3.922476666048169,1440.0,1.0
850,2200,875,2225,0.26748138666152954,-29.42543476819992,3.5661846632137895,1466.96966567138,1.0
850,2250,875,2275,0.3006690740585327,-14.906886033713818,3.4444124903529882,640.0,1.0
850,2300,875,2325,0.29976725578308105,-15.265454538166523,3.048809594474733,0.0,1.0
850,2400,875,2425,0.41133829951286316,-21.957469172775745,2.591461525298655,520.0,1.0
850,2450,875,2475,0.5220574140548706,-20.182019099593163,2.3715574061498046,1056.7875850898324,1.0
850,2500,875,2525,0.4586741775274277,-17.309959046542645,2.4774898774921894,2965.9399859066607,1.0
850,2550,875,2575,0.33310480415821075,-15.054583549499512,2.6089869206771255,3524.769496009633,1.0
850,2600,875,2625,0.28619013726711273,-18.425083719193935,2.5831088423728943,1553.319027115808,1.0
900,1300,925,1325,0.5019396245479584,-33.02782587707043,5.147697404026985,720.0,1.0
900,1350,925,1375,0.48906783759593964,-39.87002931535244,5.138756241649389,1080.0,1.0
900,1600,925,1625,0.42770709097385406,-50.88408850133419,5.091230617836118,280.0,1.0
900,1650,925,1675,0.4345392435789108,-48.26329089701176,5.028565414249897,0.0,1.0
900,2100,925,2125,0.2634101063013077,-43.472059071063995,4.763104021549225,1040.0,1.0
900,2200,925,2225,0.3602454960346222,-36.6451870650053,4.165316000580788,280.0,1.0
900,2350,925,2375,0.46699196100234985,-13.226822949945927,2.8301910497248173,823.6504112789601,1.0
900,2400,925,2425,0.5302592515945435,-18.50154809653759,2.4805088760331273,0.0,1.0
900,2450,925,2475,0.5560767650604248,-17.608418129384518,2.335300319828093,920.0,1.0
900,2500,925,2525,0.5496704280376434,-16.299115493893623,2.439910196699202,2920.0,1.0
900,2550,925,2575,0.5073225498199463,-19.712064415216446,2.4814290227368474,3252.076259868455,1.0
900,2600,925,2625,0.4285522997379303,-26.18766576051712,2.420527394860983,1440.0,1.0
950,950,975,975,0.46601441502571106,-37.55185566842556,5.690363235771656,0.0,1.0
950,1250,975,1275,0.49250489473342896,-30.457356944680214,5.515862489119172,40.0,1.0
950,1300,975,1325,0.4970942735671997,-30.062724836170673,5.2639872301369905,0.0,1.0
950,1350,975,1375,0.5210351645946503,-28.131086379289627,5.203736945986748,0.0,1.0
950,2050,975,2075,0.29744216799736023,-47.68153093755245,4.735383205115795,0.0,1.0
950,2100,975,2125,0.33826491236686707,-42.585814371705055,4.40937140956521,360.0,1.0
950,2150,975,2175,0.5314120054244995,-34.18698534369469,3.7480436731129885,160.0,1.0
950,2250,975,2275,0.43724872171878815,-32.893022522330284,4.006123868748546,120.0,1.0
950,2300,975,2325,0.385613352060318,-22.6608719676733,3.6713980371132493,1080.0,1.0
950,2350,975,2375,0.3323412388563156,-22.186031565070152,3.2552266493439674,400.0,1.0
950,2400,975,2425,0.3878500461578369,-25.178191252052784,2.8397663263604045,0.0,1.0
950,2450,975,2475,0.4609367847442627,-25.29212087392807,2.615842502564192,1520.0,1.0
950,2500,975,2525,0.40587158501148224,-17.640226520597935,2.619262086227536,1987.1587757398754,1.0
950,2550,975,2575,0.32378165423870087,-12.226779013872147,2.799305017106235,1640.48773235279,1.0
950,2600,975,2625,0.2804754674434662,-22.154859267175198,2.744620433077216,620.966987850401,1.0
1000,950,1025,975,0.4773896634578705,-26.23853273689747,6.048240000382066,280.0,1.0
1000,1300,1025,1325,0.47429321706295013,-27.72463858127594,5.710927303880453,160.0,1.0
1000,1450,1025,1475,0.4836311489343643,-43.86446811258793,5.071772029623389,240.0,1.0
1000,1700,1025,1725,0.5062465369701385,-35.15579737722874,5.51955122500658,360.0,1.0
1000,1850,1025,1875,0.4664372354745865,-33.783236518502235,5.509952083230019,200.0,1.0
1000,2100,1025,2125,0.4454576075077057,-32.98355080187321,4.528775345534086,456.0701700396552,1.0
1000,2150,1025,2175,0.4007851779460907,-41.992923244833946,4.606843460351229,1040.7689465006151,1.0
1000,2200,1025,2225,0.34042078256607056,-40.890688076615334,4.494088003411889,480.0,1.0
1000,2250,1025,2275,0.32054127752780914,-43.83194260299206,4.229934187605977,494.7726750741192,1.0
1000,2300,1025,2325,0.29548516869544983,-32.72898122668266,3.933614818379283,2173.660507070964,1.0
1000,2350,1025,2375,0.3274260461330414,-29.257205314934254,3.5522320540621877,1379.2751719653334,1.0
1000,2400,1025,2425,0.3145017474889755,-30.804182402789593,3.2095847418531775,760.0,1.0
1000,2450,1025,2475,0.2994108945131302,-23.861974477767944,3.009868785738945,0.0,1.0
1000,2500,1025,2525,0.3155349791049957,-17.18852948397398,2.951018512248993,1280.0,1.0
1000,2550,1025,2575,0.28512558341026306,-19.715414382517338,3.0345513951033354,178.88543819998318,1.0
1050,850,1075,875,0.4799143821001053,-31.011413782835007,5.912128835916519,160.0,1.0
1050,1100,1075,1125,0.49952684342861176,-22.26436696946621,5.724598420783877,40.0,1.0
1050,1300,1075,1325,0.48243536055088043,-25.35501029342413,5.920008989050984,734.3023900274328,1.0
1050,1450,1075,1475,0.4942469745874405,-26.89856570214033,5.492497235536575,120.0,1.0
1050,1600,1075,1625,0.49604786932468414,-24.200618267059326,5.305507918819785,520.0,1.0
1050,1650,1075,1675,0.5035284161567688,-20.51551826298237,5.476036574691534,1088.1176406988354,1.0
1050,1700,1075,1725,0.4965003728866577,-32.24978409707546,5.440474255010486,1601.998751560063,1.0
1050,1750,1075,1775,0.516904354095459,-27.06456370651722,5.279085133224726,120.0,1.0
1050,1800,1075,1825,0.5094154179096222,-32.16274455189705,5.363514414057136,393.95431207184413,1.0
1050,2000,1075,2025,0.3089282512664795,-29.449072666466236,5.331602180376649,113.13708498984761,1.0
1050,2050,1075,2075,0.39663730561733246,-35.169562324881554,5.394722800701857,600.0,1.0
1050,2100,1075,2125,0.31002920866012573,-40.22536240518093,5.458099767565727,1019.803902718557,1.0
1050,2150,1075,2175,0.37572208046913147,-28.29525712877512,5.19220856949687,40.0,1.0
1050,2200,1075,2225,0.2793254107236862,-32.610777765512466,4.956668242812157,0.0,1.0
1050,2250,1075,2275,0.34417039155960083,-37.2807364910841,4.405975341796875,2000.0,1.0
1050,2300,1075,2325,0.28188979625701904,-30.905235558748245,4.2475375812500715,3262.636970304848,1.0
1050,2350,1075,2375,0.3080170303583145,-27.853993698954582,3.670832491479814,2808.5583490467134,1.0
1050,2400,1075,2425,0.29342950880527496,-27.539823204278946,3.5491713788360357,920.869154657707,1.0
1050,2450,1075,2475,0.297620490193367,-18.003303557634354,3.4078676253557205,520.0,1.0
1050,2500,1075,2525,0.3362269252538681,-19.132668152451515,3.109122975729406,113.13708498984761,1.0
1100,700,1125,725,0.47197188436985016,-41.97195917367935,5.669876234605908,40.0,1.0
1100,1000,1125,1025,0.4718668907880783,-22.00379315763712,6.044765934348106,40.0,1.0
1100,1300,1125,1325,0.4834144115447998,-24.672863073647022,5.728284828364849,360.0,1.0
1100,1350,1125,1375,0.49754340946674347,-13.662080280482769,5.954658845439553,0.0,1.0
1100,1400,1125,1425,0.5153812766075134,-21.33791521191597,5.331425229087472,600.0,1.0
1100,1600,1125,1625,0.49969618022441864,-21.728764288127422,5.5759139358997345,791.9595949289333,1.0
1100,1650,1125,1675,0.5103351771831512,-31.79483860731125,5.181181477382779,203.9607805437114,1.0
1100,1700,1125,1725,0.515204668045044,-23.867563344538212,5.2675537299364805,80.0,1.0
1100,1800,1125,1825,0.4949583262205124,-43.336281552910805,5.250636953860521,0.0,1.0
1100,1850,1125,1875,0.41870303452014923,-45.88497243821621,5.553620168939233,0.0,1.0
1100,2100,1125,2125,0.3039730489253998,-38.22862543165684,5.545937456190586,480.0,1.0
1100,2150,1125,2175,0.3207535892724991,-24.47552140802145,5.825103027746081,0.0,1.0
1100,2200,1125,2225,0.2771582752466202,-28.48719898611307,5.435789003968239,1000.0,1.0
1100,2250,1125,2275,0.2558559775352478,-31.91903978586197,5.145362811163068,2236.06797749979,1.0
1100,2300,1125,2325,0.2636636793613434,-41.07671603560448,4.5059663243591785,4123.105625617661,1.0
1100,2350,1125,2375,0.23178639262914658,-39.20840471982956,4.037142265588045,2980.738163609813,1.0
1100,2400,1125,2425,0.27702778577804565,-30.291500501334667,3.7141659995540977,1499.3331851193052,1.0
1100,2450,1125,2475,0.28697964549064636,-15.849923714995384,3.396288026124239,40.0,1.0
1100,2600,1125,2625,0.23910768330097198,-23.74820876866579,3.1908618984743953,160.0,1.0
1150,500,1175,525,0.2086656391620636,-38.52405957877636,6.173431407660246,80.0,1.0
1150,850,1175,875,0.47281356155872345,-23.724262602627277,5.9575054328888655,80.0,1.0
1150,1100,1175,1125,0.4841730147600174,-27.753918431699276,5.934278480708599,400.0,1.0
1150,1250,1175,1275,0.475086972117424,-19.334242679178715,5.85122243501246,280.0,1.0
1150,1350,1175,1375,0.5060482323169708,-9.323993232101202,6.050224881619215,0.0,1.0
1150,1650,1175,1675,0.512554258108139,-40.56076146662235,5.052348831668496,40.0,1.0
1150,1750,1175,1775,0.5341578125953674,-43.39042492210865,4.836443578824401,440.0,1.0
1150,1800,1175,1825,0.5104508399963379,-49.0194708108902,4.8303811345249414,440.0,1.0
1150,2100,1175,2125,0.305657759308815,-41.99329577386379,5.202714586630464,144.22205101855957,1.0
1150,2150,1175,2175,0.4254170060157776,-42.97911003232002,4.95466566644609,1280.0,1.0
1150,2200,1175,2225,0.31604601442813873,-40.9010574221611,5.208539078012109,1867.6188047886003,1.0
1150,2250,1175,2275,0.27286460995674133,-36.6849210113287,5.456879269331694,3595.552808679077,1.0
1150,2300,1175,2325,0.26372939348220825,-37.273380905389786,5.288437241688371,3142.737660066459,1.0
1150,2350,1175,2375,0.2334948256611824,-38.682667538523674,4.310288932174444,1669.0116836020052,1.0
1150,2400,1175,2425,0.22555648535490036,-34.85666401684284,3.9600941818207502,169.70562748477138,1.0
1150,2550,1175,2575,0.23123476654291153,-39.13486376404762,3.519476391375065,720.0,1.0
1200,800,1225,825,0.4677155464887619,-23.491025902330875,5.748301511630416,320.0,1.0
1200,850,1225,875,0.49002233147621155,-24.09819047898054,5.652599968016148,0.0,1.0
1200,1050,1225,1075,0.4672606587409973,-28.045078739523888,5.849954672157764,80.0,1.0
1200,1250,1225,1275,0.4886673390865326,-21.42606768757105,5.662892013788223,0.0,1.0
1200,1450,1225,1475,0.5090018212795258,-26.28190629184246,5.561756435781717,200.0,1.0
1200,1500,1225,1525,0.5050078332424164,-8.365260902792215,6.444587605074048,0.0,1.0
1200,1750,1225,1775,0.5579834580421448,-55.3846899420023,4.563016118481755,320.0,1.0
1200,1800,1225,1825,0.4021996110677719,-44.733960181474686,5.619755480438471,40.0,1.0
1200,2150,1225,2175,0.3265329599380493,-40.006423369050026,5.122920032590628,200.0,1.0
1200,2200,1225,2225,0.3152889907360077,-35.904236137866974,5.073023261502385,1612.4515496597098,1.0
1200,2250,1225,2275,0.30292391777038574,-35.96606105566025,5.274533294141293,3000.0,1.0
1200,2300,1225,2325,0.26858413219451904,-46.88713513314724,4.924328299239278,1800.0,1.0
1200,2350,1225,2375,0.3088260889053345,-39.615338668227196,4.127030959352851,339.41125496954277,1.0
1200,2500,1225,2525,0.36846207082271576,-43.1510079652071,3.3159934682771564,1120.0,1.0
1250,700,1275,725,0.46213674545288086,-33.70526246726513,5.673793843016028,560.0,1.0
1250,800,1275,825,0.4693278968334198,-21.37192338705063,5.573645234107971,512.2499389946279,1.0
1250,850,1275,875,0.49960659444332123,-22.788397036492825,5.3389957174658775,877.2684879784524,1.0
1250,900,1275,925,0.49223142862319946,-21.371950395405293,5.521006649360061,600.0,1.0
1250,1000,1275,1025,0.3045492321252823,-38.33259642124176,5.8357922825962305,0.0,1.0
1250,1450,1275,1475,0.5125943422317505,-19.34429444372654,5.955902626737952,0.0,1.0
1250,1500,1275,1525,0.49632149934768677,-9.549934417009354,6.5183008555322886,40.0,1.0
1250,1550,1275,1575,0.4896990954875946,-38.28611224889755,5.259816534817219,40.0,1.0
1250,1600,1275,1625,0.5088693499565125,-36.97318583726883,5.335687194019556,282.842712474619,1.0
1250,1650,1275,1675,0.49939681589603424,-49.662454053759575,4.736182047054172,0.0,1.0
1250,1700,1275,1725,0.5251170992851257,-47.57925495505333,4.557813983410597,850.411665018772,1.0
1250,2200,1275,2225,0.285199373960495,-36.58184967935085,5.47905801795423,226.27416997969522,1.0
1250,2250,1275,2275,0.28610052168369293,-29.947624541819096,5.434894002974033,1386.7948658687772,1.0
1250,2300,1275,2325,0.2913883328437805,-27.803264558315277,4.957882454618812,200.0,1.0
1250,2450,1275,2475,0.28819528222084045,-50.12930557131767,4.464429337531328,1176.4352935882193,1.0
1250,2500,1275,2525,0.37949956953525543,-50.93576945364475,3.153920406475663,1480.5404418657397,1.0
1250,2550,1275,2575,0.2791960835456848,-39.996858686208725,3.9042235584929585,920.0,1.0
1300,500,1325,525,0.4793730825185776,-33.27273577451706,5.504629574716091,240.0,1.0
1300,650,1325,675,0.4904819279909134,-12.704119086265564,6.184485042467713,400.0,1.0
1300,700,1325,725,0.4928538054227829,-13.694575522094965,6.123226368799806,791.9595949289333,1.0
1300,750,1325,775,0.4788924306631088,-16.405613161623478,5.985587136819959,520.0,1.0
1300,850,1325,875,0.4949260354042053,-30.441521666944027,5.418068263679743,1440.0,1.0
1300,900,1325,925,0.45385050773620605,-35.17787903547287,5.7625058107078075,560.0,1.0
1300,950,1325,975,0.4755631536245346,-27.22661942243576,5.62740839086473,620.966987850401,1.0
1300,1000,1325,1025,0.4891563206911087,-15.889335423707962,5.789890885353088,160.0,1.0
1300,1400,1325,1425,0.4930523782968521,-8.956188336014748,5.834342446178198,40.0,1.0
1300,1500,1325,1525,0.5011294484138489,-27.054167352616787,5.616242531687021,126.49110640673518,1.0
1300,1550,1325,1575,0.5154017806053162,-40.694139897823334,5.162216955795884,0.0,1.0
1300,1600,1325,1625,0.4651986360549927,-41.79364815354347,5.378249567002058,280.0,1.0
1300,1650,1325,1675,0.5199340283870697,-47.665828838944435,4.742798861116171,320.0,1.0
1300,2100,1325,2125,0.33271192014217377,-27.081032283604145,5.460740067064762,769.4153624668537,1.0
1300,2400,1325,2425,0.2516303211450577,-40.61068408191204,4.761274671182036,0.0,1.0
1300,2450,1325,2475,0.25648361444473267,-41.538359597325325,4.563495982438326,1360.0,1.0
1300,2500,1325,2525,0.45211151242256165,-40.05828499794006,3.753740224055946,1160.0,1.0
1300,2550,1325,2575,0.33142974972724915,-37.131167948246,3.7093592109158635,0.0,1.0
1350,550,1375,575,0.4278726875782013,-37.099648267030716,5.450769327580929,280.0,1.0
1350,700,1375,725,0.5088454186916351,-27.476848103106022,5.626513389870524,120.0,1.0
1350,950,1375,975,0.4822089523077011,-24.286692962050438,5.6904267985373735,360.0,1.0
1350,1000,1375,1025,0.48345957696437836,-20.855065435171127,5.872979527339339,0.0,1.0
1350,1350,1375,1375,0.48595310747623444,-22.397538647055626,5.783226573839784,0.0,1.0
1350,1400,1375,1425,0.4887898862361908,-25.292701087892056,5.440241424366832,0.0,1.0
1350,1450,1375,1475,0.4978250563144684,-28.858834877610207,5.446981871500611,0.0,1.0
1350,1500,1375,1525,0.5145540237426758,-43.748022988438606,4.926743451505899,0.0,1.0
1350,1650,1375,1675,0.5233707129955292,-48.322366550564766,4.511714680120349,0.0,1.0
1350,1700,1375,1725,0.5290841460227966,-47.50139079988003,4.441489465534687,200.0,1.0
1350,1750,1375,1775,0.525244414806366,-44.72043737769127,4.787494661286473,120.0,1.0
1350,1950,1375,1975,0.3757920563220978,-35.67362017929554,5.768083035945892,0.0,1.0
1350,2100,1375,2125,0.33353284001350403,-42.3916932195425,5.9327902272343636,760.0,1.0
1350,2150,1375,2175,0.31329548358917236,-38.440076634287834,5.356468725949526,1046.9001862641921,1.0
1350,2300,1375,2325,0.26759715378284454,-39.13228027522564,5.409677047282457,40.0,1.0
1350,2350,1375,2375,0.2568427175283432,-40.41035287082195,5.1033522468060255,0.0,1.0
1350,2400,1375,2425,0.27992337942123413,-41.698550805449486,4.740226548165083,1509.4369811290564,1.0
1350,2450,1375,2475,0.2860107123851776,-42.54415072500706,4.538748180493712,2352.8705871764387,1.0
1350,2500,1375,2525,0.37295660376548767,-38.658350706100464,4.047514870762825,1612.4515496597098,1.0
1350,2550,1375,2575,0.2888752818107605,-32.023003324866295,4.420591751113534,468.187996428785,1.0
1400,450,1425,475,0.37391506135463715,-39.001526311039925,5.599370924755931,0.0,1.0
1400,500,1425,525,0.3679847866296768,-32.782744616270065,5.877267103642225,0.0,1.0
1400,900,1425,925,0.4895675480365753,-38.25674764811993,5.31316758133471,40.0,1.0
1400,1150,1425,1175,0.48611754179000854,-9.134501684457064,6.105629028752446,40.0,1.0
1400,1200,1425,1225,0.4937800467014313,-20.510492846369743,5.852525820955634,1003.1948963187563,1.0
1400,1400,1425,1425,0.5092324912548065,-29.85559217631817,5.465347319841385,256.12496949731394,1.0
1400,1450,1425,1475,0.4897947907447815,-27.211730368435383,5.489017581567168,160.0,1.0
1400,1500,1425,1525,0.5004512071609497,-29.4582461938262,5.4715583100914955,1115.7060544785081,1.0
1400,1600,1425,1625,0.45295654237270355,-36.79710067808628,5.803755018860102,322.49030993194197,1.0
1400,1900,1425,1925,0.5081483423709869,-39.69085402786732,5.146925803273916,0.0,1.0
1400,2100,1425,2125,0.3677748143672943,-53.60376834869385,5.629743915051222,400.0,1.0
1400,2150,1425,2175,0.2707149088382721,-41.18716157972813,5.6863578502088785,2066.4946164943185,1.0
1400,2200,1425,2225,0.30965204536914825,-37.01491840183735,5.813912022858858,520.0,1.0
1400,2350,1425,2375,0.2613934576511383,-37.32454404234886,5.05590857937932,357.77087639996637,1.0
1400,2400,1425,2425,0.26481494307518005,-41.98072664439678,5.029305582866073,1593.988707613702,1.0
1400,2450,1425,2475,0.23509756475687027,-36.16756573319435,5.087759578600526,3224.4069222106564,1.0
1400,2500,1425,2525,0.27285411953926086,-33.05761143565178,4.610253497958183,2078.8458336298054,1.0
1400,2550,1425,2575,0.25116024911403656,-27.61811763048172,4.7670407220721245,120.0,1.0
1450,1050,1475,1075,0.4793506860733032,-19.105142913758755,5.878923460841179,80.0,1.0
1450,1100,1475,1125,0.4810713529586792,-16.267068684101105,5.928738508373499,252.98221281347037,1.0
1450,1150,1475,1175,0.48336806893348694,-16.30012597888708,5.913113243877888,120.0,1.0
1450,1200,1475,1225,0.492594912648201,-14.947558753192425,5.764296278357506,729.9315036357864,1.0
1450,1250,1475,1275,0.5016812086105347,-18.58934387564659,5.713992053642869,400.0,1.0
1450,1450,1475,1475,0.479915514588356,-28.81366480141878,5.728068063035607,0.0,1.0
1450,1500,1475,1525,0.49336567521095276,-34.41549278795719,5.329778417944908,734.3023900274328,1.0
1450,1600,1475,1625,0.4995500445365906,-31.50157257914543,5.328999366611242,160.0,1.0
1450,1650,1475,1675,0.5019872188568115,-42.451800778508186,4.989734385162592,160.0,1.0
1450,2150,1475,2175,0.32101282477378845,-45.585835352540016,5.393478088080883,898.8882021697692,1.0
1450,2200,1475,2225,0.2771428972482681,-37.22881339490414,5.519490921869874,0.0,1.0
1450,2250,1475,2275,0.2548917680978775,-45.234955847263336,5.521297222003341,40.0,1.0
1450,2400,1475,2425,0.28272345662117004,-31.16867132484913,5.455803824588656,395.9797974644666,1.0
1450,2450,1475,2475,0.2623949348926544,-29.493589885532856,5.53697906434536,1838.6951895297925,1.0
1450,2500,1475,2525,0.2869440019130707,-39.71307910978794,4.769127815961838,1742.6416728633571,1.0
1500,650,1525,675,0.49776050448417664,-43.12176816165447,5.118758417665958,120.0,1.0
1500,700,1525,725,0.4780474156141281,-42.091524228453636,5.307731218636036,200.0,1.0
1500,1100,1525,1125,0.49175505340099335,-17.426337115466595,5.954284919425845,40.0,1.0
1500,1150,1525,1175,0.47760410606861115,-22.699044086039066,5.6875282898545265,0.0,1.0
1500,1200,1525,1225,0.4867372512817383,-20.394954830408096,5.680018803104758,0.0,1.0
1500,1250,1525,1275,0.49367187917232513,-21.850471384823322,5.549015244469047,40.0,1.0
1500,1300,1525,1325,0.4962030351161957,-29.802405275404453,5.256919655948877,0.0,1.0
1500,1350,1525,1375,0.47895219922065735,-36.7526039481163,5.2749053575098515,120.0,1.0
1500,1500,1525,1525,0.5010347962379456,-22.288057021796703,5.9506818652153015,600.0,1.0
1500,1600,1525,1625,0.48536840081214905,-39.14196603000164,5.300332326442003,0.0,1.0
1500,1700,1525,1725,0.5161730647087097,-38.01704943180084,5.194391589611769,0.0,1.0
1500,1850,1525,1875,0.5330335795879364,-33.92445668578148,4.805325763300061,480.0,1.0
1500,2150,1525,2175,0.272514283657074,-34.898191690444946,5.764099070802331,760.0,1.0
1500,2200,1525,2225,0.26673151552677155,-42.375585064291954,5.689252633601427,1520.0,1.0
1500,2250,1525,2275,0.2573225796222687,-51.95980332791805,5.802592495456338,1520.5262246998568,1.0
1500,2300,1525,2325,0.2618183493614197,-39.361683651804924,5.255317082628608,990.3534722511959,1.0
1500,2450,1525,2475,0.27533094584941864,-37.93993033468723,5.482066655531526,456.0701700396552,1.0
1500,2500,1525,2525,0.2791525572538376,-40.05856812000275,5.091266240924597,1409.1131963046828,1.0
1550,750,1575,775,0.487758606672287,-33.29884819686413,5.532268667593598,80.0,1.0
1550,1150,1575,1175,0.4767473042011261,-19.55133769661188,5.834337091073394,40.0,1.0
1550,1300,1575,1325,0.48815374076366425,-16.940823756158352,5.611550062894821,0.0,1.0
1550,1750,1575,1775,0.5278317630290985,-36.87704540789127,5.128334742039442,200.0,1.0
1550,1800,1575,1825,0.4770174026489258,-30.001867562532425,5.663291784003377,1480.0,1.0
1550,1850,1575,1875,0.5181418359279633,-33.745549619197845,5.017189309000969,560.0,1.0
1550,2150,1575,2175,0.4031583368778229,-32.079240307211876,5.2491831593215466,898.8882021697692,1.0
1550,2200,1575,2225,0.32527975738048553,-44.67896744608879,5.449157208204269,0.0,1.0
1550,2250,1575,2275,0.28320053219795227,-58.97939205169678,5.324793281033635,480.0,1.0
1550,2300,1575,2325,0.26912572979927063,-57.13026970624924,5.2121959161013365,2375.8787847867998,1.0
1550,2350,1575,2375,0.24933838099241257,-48.64419437944889,5.238130921497941,933.8094023943002,1.0
1550,2500,1575,2525,0.2696927785873413,-43.47053915262222,5.297930212691426,509.11688245431424,1.0
1600,700,1625,725,0.4913766086101532,-47.7595217525959,5.120625719428062,160.0,1.0
1600,850,1625,875,0.4927116483449936,-31.566550955176353,5.246869986876845,0.0,1.0
1600,950,1625,975,0.48323769867420197,-32.031022012233734,5.48536004498601,0.0,1.0
1600,1000,1625,1025,0.491040900349617,-21.600812673568726,5.339334486052394,200.0,1.0
1600,1100,1625,1125,0.4297358840703964,-29.77888658642769,5.584213882684708,0.0,1.0
1600,1650,1625,1675,0.3897339999675751,-37.05466538667679,5.63351740129292,80.0,1.0
1600,1700,1625,1725,0.3000103086233139,-36.77754104137421,6.16510258987546,640.0,1.0
1600,1750,1625,1775,0.4778349697589874,-21.533334627747536,5.858303280547261,2023.857702507763,1.0
1600,1800,1625,1825,0.5162574052810669,-18.912851810455322,5.248521687462926,312.40998703626616,1.0
1600,1850,1625,1875,0.534408837556839,-17.290178686380386,5.004465114325285,160.0,1.0
1600,2100,1625,2125,0.2988557368516922,-29.57360539585352,5.9380067978054285,680.0,1.0
1600,2150,1625,2175,0.5057970285415649,-34.590428695082664,4.662205232307315,1400.0,1.0
1600,2200,1625,2225,0.5099887847900391,-33.316753804683685,4.407024942338467,0.0,1.0
1600,2250,1625,2275,0.3504931777715683,-54.7697264701128,4.922716878354549,576.8882040742383,1.0
1600,2300,1625,2325,0.35367943346500397,-48.74179698526859,4.875579150393605,2500.5599372940455,1.0
1600,2350,1625,2375,0.2857371121644974,-36.956287920475006,5.271146772429347,2319.310242291876,1.0
1600,2400,1625,2425,0.2721724212169647,-32.998884096741676,5.546561209484935,877.2684879784524,1.0
1650,600,1675,625,0.4544823616743088,-27.761374600231647,5.629135062918067,0.0,1.0
1650,650,1675,675,0.4651314914226532,-25.510135106742382,5.815755343064666,0.0,1.0
1650,700,1675,725,0.4888004958629608,-16.932368278503418,6.058465922251344,0.0,1.0
1650,800,1675,825,0.5049014687538147,-18.038936890661716,5.562720587477088,0.0,1.0
1650,850,1675,875,0.49292437732219696,-37.52196207642555,5.050520179793239,40.0,1.0
1650,950,1675,975,0.5040514767169952,-27.613766491413116,5.249271867796779,0.0,1.0
1650,1000,1675,1025,0.5013305246829987,-21.783484145998955,5.411382531747222,320.0,1.0
1650,1050,1675,1075,0.5191357433795929,-22.75870554149151,5.409315228462219,712.1797525905943,1.0
1650,1100,1675,1125,0.4328461140394211,-30.84792848676443,5.550921894609928,440.0,1.0
1650,1250,1675,1275,0.5030990839004517,-30.852151103317738,5.377558525651693,480.0,1.0
1650,1450,1675,1475,0.3417505472898483,-41.56487248837948,5.809496156871319,169.70562748477138,1.0
1650,1750,1675,1775,0.40215520560741425,-30.08764050900936,5.867305211722851,80.0,1.0
1650,1800,1675,1825,0.5483269095420837,-16.272427514195442,5.658706882968545,178.88543819998318,1.0
1650,1900,1675,1925,0.5359074473381042,-21.854538470506668,4.814108368009329,0.0,1.0
1650,1950,1675,1975,0.5399733483791351,-38.06021437048912,4.64719720184803,160.0,1.0
1650,2100,1675,2125,0.31109143793582916,-36.46927885711193,5.823809187859297,735.3910524340095,1.0
