job_id,job_name,file,bytes,sha256
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_amp.kmz,8006360,
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_amp.tif,18227823,
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_conncomp.tif,423108,014725d07e13d0e6910e3eb0037d3eb87e9d2d36757b02a1088ba06b3eefcf35
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_corr.tif,17266220,79becdc84acf0e314ca861bf774f089eae719232ca868b043849781f2f03cece
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_dem.tif,3407143,a748091a781ab21992b770fdb43bb13fb5a3625957a321ac34841bf1faa7ad00
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_lv_phi.tif,11815781,210c2c1bae016110b0705c1c50b0f9e204894a82de62e9b5842169a0830f531e
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_lv_theta.tif,12813103,aac3083bf2ae25beadca7c891f9222d11f7e6820d9b51786553c87165fa87cf3
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_unw_phase.png,1307228,
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_unw_phase.tif,16582679,cdaa29e0c8f105de156b9bf5153d3296100356977f1aae027e864e32d93dd838
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_water_mask.tif,91075,2c1f0fd046e7e7fdaf499149fc470bb7c029c0fff446d9f13f3da9fd3c01272d
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_wrapped_phase.kmz,12159157,
4b0cf9ad-55b7-4e0b-bfe3-d005ad9a76b0,delhi_ncr_sbas_d136_v1_val_20250911_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250911_20250923_VV_INT40_7BE7_wrapped_phase.tif,19417333,
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC.txt,1031,
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_README.md.txt,21920,
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_amp.kmz,7997387,
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_amp.tif,18231060,
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_conncomp.tif,295593,3fc385729c3ebeaca1ab1668b79c6b2042695273e02bd3d946fa744245a242b0
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_corr.tif,17188818,427341e7e1eaeed33e00a8ec7a40995e107c54ec2ebdf7f9c16606bf4a651e20
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_dem.tif,3409233,ec76b943c22e2ae715de1d31e07ceb371bfdd936a75e4f091b1098b4b999faf5
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_lv_phi.tif,11819202,54076c0d0fbee381f9413a245699d256ba666b160bdbf47c0f74b4bfe77da735
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_lv_theta.tif,12815620,034d42566ddab998a935bf301fb87f1eaccf4d08d86d274e8e765860e7cb2686
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_unw_phase.png,1267670,
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_unw_phase.tif,16840584,ca01026a91aa7d541b088a98a967b3d9f0efb9e2adf1780051e3f8ca4a101e91
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_water_mask.tif,91429,15cfac90dd2e4fdb902f7717d59c2473ae95c4129a46379dad6fe5f4a660a4a4
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_wrapped_phase.kmz,11146056,
dfd86201-011b-4719-af3d-02362961517a,delhi_ncr_sbas_d136_v1_val_20250830_20250923,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250923_VV_INT40_DABC_wrapped_phase.tif,19551354,
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6.txt,1030,
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_README.md.txt,21920,
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_amp.kmz,7981323,
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_amp.tif,18219634,
